sid,bout,text,has_foul,ml_prob,pred_foul
7,Maycee Barber (125.5) vs. Karine Silva (125.5),barber kicks the body and silva answers with another low kick.,0,0.0013749116889539745,0
8,Maycee Barber (125.5) vs. Karine Silva (125.5),"barber partially lands a high kick, but silva takes the opportunity to close distance and take the american down.",0,0.0013749116889539745,0
9,Maycee Barber (125.5) vs. Karine Silva (125.5),"silva is trying to take the back, but she's falling off the side.",0,0.0013749116889539745,0
10,Maycee Barber (125.5) vs. Karine Silva (125.5),the brazilian adjusts the position and locks in a body triangle.,0,0.0013749116889539745,0
11,Maycee Barber (125.5) vs. Karine Silva (125.5),"silva almost falls off the side again, but barber can't shake free.",0,0.0013749116889539745,0
12,Maycee Barber (125.5) vs. Karine Silva (125.5),silva recovers once again and they're now seated against the fence.,0,0.035645775101684034,0
13,Maycee Barber (125.5) vs. Karine Silva (125.5),silva creates openings for some short punches.,0,0.0013749116889539745,0
14,Maycee Barber (125.5) vs. Karine Silva (125.5),silva attacks the choke as they fall to the mat.,0,0.0013749116889539745,0
15,Maycee Barber (125.5) vs. Karine Silva (125.5),"the arm was only across the face, and barber frees herself.",0,0.0013749116889539745,0
16,Maycee Barber (125.5) vs. Karine Silva (125.5),silva is still on barber's back.,0,0.0013749116889539745,0
17,Maycee Barber (125.5) vs. Karine Silva (125.5),barber is able to spin and take top position with about 20 seconds to go.,0,0.0013749116889539745,0
18,Maycee Barber (125.5) vs. Karine Silva (125.5),"barber wastes no time, as she attacks with purposeful ground-and-pound while dodging upkicks until the horn.",0,0.0013749116889539745,0
19,Maycee Barber (125.5) vs. Karine Silva (125.5),sherdog scores tristen critchfield scores the round: 10-9 silva brian knapp scores the round: 10-9 barber tyler treese scores the round: 10-9 barber round 2 barber comes out slinging right hands at the outset of the round.,0,0.0013749116889539745,0
20,Maycee Barber (125.5) vs. Karine Silva (125.5),silva with a body kick.,0,0.0013749116889539745,0
21,Maycee Barber (125.5) vs. Karine Silva (125.5),barber lands a combination followed by a low kick.,0,0.0013749116889539745,0
22,Maycee Barber (125.5) vs. Karine Silva (125.5),barber catches a leg and takes silva to the fence.,0,0.035645775101684034,0
23,Maycee Barber (125.5) vs. Karine Silva (125.5),silva jumps a guillotine with her back to the fence.,0,0.035645775101684034,0
24,Maycee Barber (125.5) vs. Karine Silva (125.5),silva adjusts to avoid winding up on the bottom.,0,0.0013749116889539745,0
25,Maycee Barber (125.5) vs. Karine Silva (125.5),barber pops her head free and eventually dumps silva on the canvas.,0,0.0013749116889539745,0
26,Maycee Barber (125.5) vs. Karine Silva (125.5),silva creates a scramble but inadvertently lands an upkick on the downed barber.,1,0.2900862577543748,0
27,Maycee Barber (125.5) vs. Karine Silva (125.5),barber points it out and smith calls time.,0,0.002006738659845626,0
28,Maycee Barber (125.5) vs. Karine Silva (125.5),"the kick lands to barber's chin, but smith tells her it's only a glancing shot.",0,0.0013749116889539745,0
29,Maycee Barber (125.5) vs. Karine Silva (125.5),a doctor comes in to examine barber during the break.,0,0.002006738659845626,0
30,Maycee Barber (125.5) vs. Karine Silva (125.5),barber says she's a little dizzy but she's ready to go.,0,0.0013749116889539745,0
31,Maycee Barber (125.5) vs. Karine Silva (125.5),the action resumes with no point deduction.,0,0.002006738659845626,0
32,Maycee Barber (125.5) vs. Karine Silva (125.5),barber wastes no time taking silva down in the center of the cage.,0,0.035645775101684034,0
33,Maycee Barber (125.5) vs. Karine Silva (125.5),barber lands some solid punches from top position.,0,0.0013749116889539745,0
34,Maycee Barber (125.5) vs. Karine Silva (125.5),"silva is turtled, eating punches and fighting off barber's hands.",0,0.0013749116889539745,0
35,Maycee Barber (125.5) vs. Karine Silva (125.5),barber is now looking to take the back.,0,0.0013749116889539745,0
36,Maycee Barber (125.5) vs. Karine Silva (125.5),"in the meantime, she punishes silva with several elbows to the side of the head.",0,0.0013749116889539745,0
37,Maycee Barber (125.5) vs. Karine Silva (125.5),"barber continues to work, alternating between right hands and elbows to the head.",0,0.0013749116889539745,0
38,Maycee Barber (125.5) vs. Karine Silva (125.5),barber pulls her foe back to the mat with her.,0,0.006169335623100738,0
39,Maycee Barber (125.5) vs. Karine Silva (125.5),"rather than hunt for a submission, barber transitions to top position.",0,0.0013749116889539745,0
40,Maycee Barber (125.5) vs. Karine Silva (125.5),silva looks to frame a triangle from her back and then she rolls into top position with the triangle in place.,0,0.0013749116889539745,0
41,Maycee Barber (125.5) vs. Karine Silva (125.5),"fortunately for barber, there were only a few seconds left in the period.",0,0.0013749116889539745,0
42,Maycee Barber (125.5) vs. Karine Silva (125.5),sherdog scores tristen critchfield scores the round: 10-9 barber brian knapp scores the round: 10-9 barber tyler treese scores the round: 10-9 barber round 3 silva fires a front kick and barber responds with a pair of leg kicks.,0,0.0013749116889539745,0
43,Maycee Barber (125.5) vs. Karine Silva (125.5),barber pumps her jab into silva's face.,0,0.0013749116889539745,0
44,Maycee Barber (125.5) vs. Karine Silva (125.5),barber partially lands a high kick.,0,0.0013749116889539745,0
45,Maycee Barber (125.5) vs. Karine Silva (125.5),"silva marches forward, and barber lands a front kick.",0,0.0013749116889539745,0
46,Maycee Barber (125.5) vs. Karine Silva (125.5),the flyweights nearly clash heads during an exchange.,0,0.0013749116889539745,0
47,Maycee Barber (125.5) vs. Karine Silva (125.5),barber lands a front kick down the middle.,0,0.0013749116889539745,0
48,Maycee Barber (125.5) vs. Karine Silva (125.5),"a left gets through for barber, and silva shoots for a takedown against the fence.",0,0.035645775101684034,0
49,Maycee Barber (125.5) vs. Karine Silva (125.5),silva lands the takedown and is in her foe's full guard.,0,0.0013749116889539745,0
50,Maycee Barber (125.5) vs. Karine Silva (125.5),"barber is active with her guard, and silva falls back for a heel hook.",0,0.0013749116889539745,0
51,Maycee Barber (125.5) vs. Karine Silva (125.5),"barber scoots away, but silva switches focus to the other leg.",0,0.0013749116889539745,0
52,Maycee Barber (125.5) vs. Karine Silva (125.5),barber frees herself and scrambles into top position with 2:00 to go.,0,0.0013749116889539745,0
53,Maycee Barber (125.5) vs. Karine Silva (125.5),silva wants to set up a triangle from her back.,0,0.0013749116889539745,0
54,Maycee Barber (125.5) vs. Karine Silva (125.5),"silva can't quite complete the maneuver, and barber stacks her up.",0,0.0013749116889539745,0
55,Maycee Barber (125.5) vs. Karine Silva (125.5),barber stands and kicks her foe's legs.,0,0.0013749116889539745,0
56,Maycee Barber (125.5) vs. Karine Silva (125.5),barber eats an upkick and then shoves silva into the fence as she stands.,0,0.05191653132513568,0
57,Maycee Barber (125.5) vs. Karine Silva (125.5),silva is taken down one more time at the final horn.,0,0.0013749116889539745,0
58,Maycee Barber (125.5) vs. Karine Silva (125.5),sherdog scores tristen critchfield scores the round: 10-9 barber (29-28 barber) brian knapp scores the round: 10-9 barber (30-27 barber) tyler treese scores the round: 10-9 barber (30-27 barber) the official result maycee barber def.,0,0.0013749116889539745,0
59,Maycee Barber (125.5) vs. Karine Silva (125.5),"karine silva via unanimous decision (30-27, 29-28, 29-28) r3 5:00",0,0.0013749116889539745,0
1,Terrance McKinney (156) vs. Chris Duncan (156),terrance mckinney (156) vs.,0,0.0013749116889539745,0
2,Terrance McKinney (156) vs. Chris Duncan (156),"chris duncan (156) betting preview | scouting report | odds: duncan (-170), mckinney (+142) round 1 marc goddard is the referee.",0,0.0013749116889539745,0
3,Terrance McKinney (156) vs. Chris Duncan (156),mckinney walks duncan into the fence and lands a massive knee followed by a head kick.,0,0.035645775101684034,0
4,Terrance McKinney (156) vs. Chris Duncan (156),that sets off a wild exchange where mckinney appears to get the best of the brawl by rocking his adversary with several heavy punches.,0,0.0013749116889539745,0
5,Terrance McKinney (156) vs. Chris Duncan (156),"a rocked duncan wisely shoots out of desperation, and he somehow gets mckinney down.",0,0.0013749116889539745,0
6,Terrance McKinney (156) vs. Chris Duncan (156),"mckinney is up in short order, and he lands an elbow and a knee.",0,0.0013749116889539745,0
7,Terrance McKinney (156) vs. Chris Duncan (156),"duncan, who still looks to be on shaky legs, somehow rocks mckinney with a right hand at range.",0,0.0013749116889539745,0
8,Terrance McKinney (156) vs. Chris Duncan (156),"they continue to trade with reckless aggression and just when it seems like duncan is reeling, he rocks his foe with a wicked elbow in close quarters.",0,0.0013749116889539745,0
9,Terrance McKinney (156) vs. Chris Duncan (156),mckinney crumbles to the floor and duncan tees off with a series of unanswered punches.,0,0.0013749116889539745,0
10,Terrance McKinney (156) vs. Chris Duncan (156),goddard is taking a close look as the assault continues.,0,0.0013749116889539745,0
11,Terrance McKinney (156) vs. Chris Duncan (156),"duncan's punches aren't especially powerful, though, so mckinney is getting some leeway.",0,0.0013749116889539745,0
12,Terrance McKinney (156) vs. Chris Duncan (156),"mckinney doesn't seem to have much left, and the scot decides to shift gears.duncan locks up an anaconda choke and applies the squeeze.",0,0.0013749116889539745,0
13,Terrance McKinney (156) vs. Chris Duncan (156),"mckinney taps in short order, ending a wild bout that lived up to its violence potential.",0,0.0013749116889539745,0
14,Terrance McKinney (156) vs. Chris Duncan (156),the official result chris duncan def.,0,0.0013749116889539745,0
15,Terrance McKinney (156) vs. Chris Duncan (156),terrance mckinney via submission (anaconda choke) r1 2:30,0,0.0013749116889539745,0
1,Grant Dawson (156) vs. Manuel Torres (156),grant dawson (156) vs.,0,0.0013749116889539745,0
2,Grant Dawson (156) vs. Manuel Torres (156),"manuel torres (156) betting preview | scouting report | odds: dawson (-218), torres (+180) round 1 herb dean is the referee.",0,0.0013749116889539745,0
3,Grant Dawson (156) vs. Manuel Torres (156),torres takes the center of the cage.,0,0.035645775101684034,0
4,Grant Dawson (156) vs. Manuel Torres (156),dawson flocks out a high kick.,0,0.0013749116889539745,0
5,Grant Dawson (156) vs. Manuel Torres (156),another head kick slams off of torres' guard.,0,0.0013749116889539745,0
6,Grant Dawson (156) vs. Manuel Torres (156),"dawson's first shot is denied by torres, who is patient early.",0,0.0013749116889539745,0
7,Grant Dawson (156) vs. Manuel Torres (156),"torres steps in with a left, and dawson returns fire with an overhand right.",0,0.0013749116889539745,0
8,Grant Dawson (156) vs. Manuel Torres (156),"dawson remains active with his kicking game, as he lands to his foe's body.",0,0.0013749116889539745,0
9,Grant Dawson (156) vs. Manuel Torres (156),torres kicks the body in return.,0,0.0013749116889539745,0
10,Grant Dawson (156) vs. Manuel Torres (156),a straight left ot the body connects for torres.,0,0.0013749116889539745,0
11,Grant Dawson (156) vs. Manuel Torres (156),torres stuffs anotehr takedown.,0,0.0013749116889539745,0
12,Grant Dawson (156) vs. Manuel Torres (156),dawson lands a front kick down the middle.,0,0.0013749116889539745,0
13,Grant Dawson (156) vs. Manuel Torres (156),"""el loco"" is unfazed, and he finds his opening moments later.",0,0.0013749116889539745,0
14,Grant Dawson (156) vs. Manuel Torres (156),"after dawson whiffs on an overhand,torres goes on the attack, dropping his american adversary with a rapid-fire combination.",0,0.0013749116889539745,0
15,Grant Dawson (156) vs. Manuel Torres (156),dawson collapses to the canvas and covers up.,0,0.0013749116889539745,0
16,Grant Dawson (156) vs. Manuel Torres (156),"torres wastes little time sealing his victory, as he unloads with a barrage of approximately five unanswered hammerfists to force the stoppage.that's now five finishes in five ufc victories â and 16 first-round stoppages overall â for the mexican standout.",0,0.0013749116889539745,0
17,Grant Dawson (156) vs. Manuel Torres (156),the official result manuel torres def.,0,0.0013749116889539745,0
18,Grant Dawson (156) vs. Manuel Torres (156),grant dawson via tko (punches) r1 2:25,0,0.0013749116889539745,0
1,Jan Blachowicz (206) vs. Bogdan Guskov (206),jan blachowicz (206) vs.,0,0.0013749116889539745,0
2,Jan Blachowicz (206) vs. Bogdan Guskov (206),"bogdan guskov (206) betting preview | scouting report | odds: blachowicz (-135), guskov (+114) round 1 jason herzog is the referee.",0,0.0013749116889539745,0
3,Jan Blachowicz (206) vs. Bogdan Guskov (206),both men opening cautiously.,0,0.0013749116889539745,0
4,Jan Blachowicz (206) vs. Bogdan Guskov (206),"balchowicz is working leg kicks early, but guskov is answering in kind.",0,0.0013749116889539745,0
5,Jan Blachowicz (206) vs. Bogdan Guskov (206),guskov sticks a jab then avoids his opponent's response.,0,0.0013749116889539745,0
6,Jan Blachowicz (206) vs. Bogdan Guskov (206),"guskov looks hesitant to engage, respecting blachowicz's power.",0,0.0013749116889539745,0
7,Jan Blachowicz (206) vs. Bogdan Guskov (206),the pole continues to chip away with periodic low kicks.,0,0.0013749116889539745,0
8,Jan Blachowicz (206) vs. Bogdan Guskov (206),blachowicz misses a double jab and guskov briefly rattles him with a counter offering.,0,0.0013749116889539745,0
9,Jan Blachowicz (206) vs. Bogdan Guskov (206),a heavy jab from blachowicz connects.,0,0.0013749116889539745,0
10,Jan Blachowicz (206) vs. Bogdan Guskov (206),they trade leg kicks.,0,0.0013749116889539745,0
11,Jan Blachowicz (206) vs. Bogdan Guskov (206),another low kick from the pole lands.,0,0.0013749116889539745,0
12,Jan Blachowicz (206) vs. Bogdan Guskov (206),guskov responds with an inside leg kick.,0,0.0013749116889539745,0
13,Jan Blachowicz (206) vs. Bogdan Guskov (206),"for the majority of the round, it's been jabs and leg kicks from both men.",0,0.0013749116889539745,0
14,Jan Blachowicz (206) vs. Bogdan Guskov (206),"balchowicz pressures and lands a two-punch combination, then goes back to the leg kick.",0,0.0013749116889539745,0
15,Jan Blachowicz (206) vs. Bogdan Guskov (206),guskov flurries with a combination late in the period.,0,0.0013749116889539745,0
16,Jan Blachowicz (206) vs. Bogdan Guskov (206),balchowicz kicks the body before time expires in a slow-paced frame.,0,0.0013749116889539745,0
17,Jan Blachowicz (206) vs. Bogdan Guskov (206),sherdog scores tristen critchfield scores the round: 10-9 blachowicz brian knapp scores the round: 10-9 blachowicz tyler treese scores the round: 10-9 blachowicz round 2 blachowicz comes out pumping his jab before going back to the low kick.,0,0.0013749116889539745,0
